Batch,Timestamp,Stage,Time (s)
0,2025-05-09 17:27:24,get_scale_map,0.0357
0,2025-05-09 17:27:24,forward_encoder,0.1575
0,2025-05-09 17:27:24,decoder_forward,0.0148
0,2025-05-09 17:27:24,pose_head,0.0003
0,2025-05-09 17:27:24,pose_head,0.0004
0,2025-05-09 17:27:24,pose_head,0.0003
0,2025-05-09 17:27:24,pose_head,0.0004
0,2025-05-09 17:27:24,pose_head,0.0003
0,2025-05-09 17:27:24,process_smpl,0.0054
0,2025-05-09 17:27:24,pose_head,0.0181
0,2025-05-09 17:27:24,forward_total,0.2031
0,2025-05-09 17:27:25,get_scale_map,0.0068
0,2025-05-09 17:27:25,forward_encoder,0.0358
0,2025-05-09 17:27:25,decoder_forward,0.0311
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,process_smpl,0.0021
0,2025-05-09 17:27:25,pose_head,0.0044
0,2025-05-09 17:27:25,forward_total,0.0749
0,2025-05-09 17:27:25,get_scale_map,0.0027
0,2025-05-09 17:27:25,forward_encoder,0.0379
0,2025-05-09 17:27:25,decoder_forward,0.0285
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,process_smpl,0.0021
0,2025-05-09 17:27:25,pose_head,0.0044
0,2025-05-09 17:27:25,forward_total,0.0761
0,2025-05-09 17:27:25,get_scale_map,0.0021
0,2025-05-09 17:27:25,forward_encoder,0.0326
0,2025-05-09 17:27:25,decoder_forward,0.0320
0,2025-05-09 17:27:25,pose_head,0.0005
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,process_smpl,0.0020
0,2025-05-09 17:27:25,pose_head,0.0044
0,2025-05-09 17:27:25,forward_total,0.0730
0,2025-05-09 17:27:25,get_scale_map,0.0020
0,2025-05-09 17:27:25,forward_encoder,0.0315
0,2025-05-09 17:27:25,decoder_forward,0.0317
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,pose_head,0.0005
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,process_smpl,0.0020
0,2025-05-09 17:27:25,pose_head,0.0043
0,2025-05-09 17:27:25,forward_total,0.0714
0,2025-05-09 17:27:25,get_scale_map,0.0023
0,2025-05-09 17:27:25,forward_encoder,0.0313
0,2025-05-09 17:27:25,decoder_forward,0.0306
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,pose_head,0.0005
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,process_smpl,0.0020
0,2025-05-09 17:27:25,pose_head,0.0043
0,2025-05-09 17:27:25,forward_total,0.0701
0,2025-05-09 17:27:25,get_scale_map,0.0036
0,2025-05-09 17:27:25,forward_encoder,0.0320
0,2025-05-09 17:27:25,decoder_forward,0.0308
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,process_smpl,0.0021
0,2025-05-09 17:27:25,pose_head,0.0043
0,2025-05-09 17:27:25,forward_total,0.0709
0,2025-05-09 17:27:25,get_scale_map,0.0025
0,2025-05-09 17:27:25,forward_encoder,0.0315
0,2025-05-09 17:27:25,decoder_forward,0.0312
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,process_smpl,0.0021
0,2025-05-09 17:27:25,pose_head,0.0043
0,2025-05-09 17:27:25,forward_total,0.0709
0,2025-05-09 17:27:25,get_scale_map,0.0020
0,2025-05-09 17:27:25,forward_encoder,0.0316
0,2025-05-09 17:27:25,decoder_forward,0.0320
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,pose_head,0.0005
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,pose_head,0.0004
0,2025-05-09 17:27:25,process_smpl,0.0020
0,2025-05-09 17:27:25,pose_head,0.0042
0,2025-05-09 17:27:25,forward_total,0.0718
0,2025-05-09 17:27:26,get_scale_map,0.0020
0,2025-05-09 17:27:26,forward_encoder,0.0317
0,2025-05-09 17:27:26,decoder_forward,0.0313
0,2025-05-09 17:27:26,pose_head,0.0004
0,2025-05-09 17:27:26,pose_head,0.0004
0,2025-05-09 17:27:26,pose_head,0.0004
0,2025-05-09 17:27:26,pose_head,0.0004
0,2025-05-09 17:27:26,pose_head,0.0004
0,2025-05-09 17:27:26,process_smpl,0.0020
0,2025-05-09 17:27:26,pose_head,0.0043
0,2025-05-09 17:27:26,forward_total,0.0713
0,2025-05-09 17:27:26,get_scale_map,0.0020
0,2025-05-09 17:27:26,forward_encoder,0.0315
0,2025-05-09 17:27:26,decoder_forward,0.0315
0,2025-05-09 17:27:26,pose_head,0.0004
0,2025-05-09 17:27:26,pose_head,0.0004
0,2025-05-09 17:27:26,pose_head,0.0004
0,2025-05-09 17:27:26,pose_head,0.0004
0,2025-05-09 17:27:26,pose_head,0.0004
0,2025-05-09 17:27:26,process_smpl,0.0021
0,2025-05-09 17:27:26,pose_head,0.0043
0,2025-05-09 17:27:26,forward_total,0.0712
0,2025-05-09 17:27:26,get_scale_map,0.0020
0,2025-05-09 17:27:26,forward_encoder,0.0315
0,2025-05-09 17:27:26,decoder_forward,0.0312
0,2025-05-09 17:27:26,pose_head,0.0004
0,2025-05-09 17:27:26,pose_head,0.0004
0,2025-05-09 17:27:26,pose_head,0.0004
0,2025-05-09 17:27:26,pose_head,0.0004
0,2025-05-09 17:27:26,pose_head,0.0004
0,2025-05-09 17:27:26,process_smpl,0.0020
0,2025-05-09 17:27:26,pose_head,0.0041
0,2025-05-09 17:27:26,forward_total,0.0701
0,2025-05-09 17:27:26,get_scale_map,0.0019
0,2025-05-09 17:27:26,forward_encoder,0.0315
0,2025-05-09 17:27:26,decoder_forward,0.0301
0,2025-05-09 17:27:26,pose_head,0.0004
0,2025-05-09 17:27:26,pose_head,0.0004
0,2025-05-09 17:27:26,pose_head,0.0004
0,2025-05-09 17:27:26,pose_head,0.0004
0,2025-05-09 17:27:26,pose_head,0.0004
0,2025-05-09 17:27:26,process_smpl,0.0020
0,2025-05-09 17:27:26,pose_head,0.0041
0,2025-05-09 17:27:26,forward_total,0.0689
0,2025-05-09 17:27:26,get_scale_map,0.0018
0,2025-05-09 17:27:26,forward_encoder,0.0304
0,2025-05-09 17:27:26,decoder_forward,0.0312
0,2025-05-09 17:27:26,pose_head,0.0003
0,2025-05-09 17:27:26,pose_head,0.0003
0,2025-05-09 17:27:26,pose_head,0.0003
0,2025-05-09 17:27:26,pose_head,0.0003
0,2025-05-09 17:27:26,pose_head,0.0004
0,2025-05-09 17:27:26,process_smpl,0.0018
0,2025-05-09 17:27:26,pose_head,0.0037
0,2025-05-09 17:27:26,forward_total,0.0681
0,2025-05-09 17:27:26,get_scale_map,0.0017
0,2025-05-09 17:27:26,forward_encoder,0.0310
0,2025-05-09 17:27:26,decoder_forward,0.0294
0,2025-05-09 17:27:26,pose_head,0.0003
0,2025-05-09 17:27:26,pose_head,0.0004
0,2025-05-09 17:27:26,pose_head,0.0003
0,2025-05-09 17:27:26,pose_head,0.0003
0,2025-05-09 17:27:26,pose_head,0.0003
0,2025-05-09 17:27:26,process_smpl,0.0018
0,2025-05-09 17:27:26,pose_head,0.0037
0,2025-05-09 17:27:26,forward_total,0.0671
0,2025-05-09 17:27:26,get_scale_map,0.0016
0,2025-05-09 17:27:26,forward_encoder,0.0304
0,2025-05-09 17:27:26,decoder_forward,0.0295
0,2025-05-09 17:27:26,pose_head,0.0003
0,2025-05-09 17:27:26,pose_head,0.0003
0,2025-05-09 17:27:26,pose_head,0.0003
0,2025-05-09 17:27:26,pose_head,0.0003
0,2025-05-09 17:27:26,pose_head,0.0003
0,2025-05-09 17:27:26,process_smpl,0.0019
0,2025-05-09 17:27:26,pose_head,0.0037
0,2025-05-09 17:27:26,forward_total,0.0664
0,2025-05-09 17:27:26,get_scale_map,0.0016
0,2025-05-09 17:27:26,forward_encoder,0.0304
0,2025-05-09 17:27:26,decoder_forward,0.0291
0,2025-05-09 17:27:26,pose_head,0.0003
0,2025-05-09 17:27:26,pose_head,0.0003
0,2025-05-09 17:27:26,pose_head,0.0003
0,2025-05-09 17:27:26,pose_head,0.0003
0,2025-05-09 17:27:26,pose_head,0.0003
0,2025-05-09 17:27:26,process_smpl,0.0018
0,2025-05-09 17:27:26,pose_head,0.0037
0,2025-05-09 17:27:26,forward_total,0.0661
0,2025-05-09 17:27:26,get_scale_map,0.0017
0,2025-05-09 17:27:26,forward_encoder,0.0304
0,2025-05-09 17:27:26,decoder_forward,0.0317
0,2025-05-09 17:27:26,pose_head,0.0003
0,2025-05-09 17:27:26,pose_head,0.0003
0,2025-05-09 17:27:26,pose_head,0.0003
0,2025-05-09 17:27:26,pose_head,0.0004
0,2025-05-09 17:27:26,pose_head,0.0003
0,2025-05-09 17:27:26,process_smpl,0.0017
0,2025-05-09 17:27:26,pose_head,0.0036
0,2025-05-09 17:27:26,forward_total,0.0687
0,2025-05-09 17:27:26,get_scale_map,0.0029
0,2025-05-09 17:27:27,forward_encoder,0.0317
0,2025-05-09 17:27:27,decoder_forward,0.0302
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,process_smpl,0.0020
0,2025-05-09 17:27:27,pose_head,0.0042
0,2025-05-09 17:27:27,forward_total,0.0694
0,2025-05-09 17:27:27,get_scale_map,0.0023
0,2025-05-09 17:27:27,forward_encoder,0.0318
0,2025-05-09 17:27:27,decoder_forward,0.0312
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,process_smpl,0.0020
0,2025-05-09 17:27:27,pose_head,0.0042
0,2025-05-09 17:27:27,forward_total,0.0705
0,2025-05-09 17:27:27,get_scale_map,0.0022
0,2025-05-09 17:27:27,forward_encoder,0.0312
0,2025-05-09 17:27:27,decoder_forward,0.0321
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,process_smpl,0.0020
0,2025-05-09 17:27:27,pose_head,0.0043
0,2025-05-09 17:27:27,forward_total,0.0710
0,2025-05-09 17:27:27,get_scale_map,0.0021
0,2025-05-09 17:27:27,forward_encoder,0.0312
0,2025-05-09 17:27:27,decoder_forward,0.0305
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,process_smpl,0.0020
0,2025-05-09 17:27:27,pose_head,0.0043
0,2025-05-09 17:27:27,forward_total,0.0699
0,2025-05-09 17:27:27,get_scale_map,0.0020
0,2025-05-09 17:27:27,forward_encoder,0.0314
0,2025-05-09 17:27:27,decoder_forward,0.0306
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,process_smpl,0.0020
0,2025-05-09 17:27:27,pose_head,0.0043
0,2025-05-09 17:27:27,forward_total,0.0702
0,2025-05-09 17:27:27,get_scale_map,0.0020
0,2025-05-09 17:27:27,forward_encoder,0.0321
0,2025-05-09 17:27:27,decoder_forward,0.0318
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,process_smpl,0.0020
0,2025-05-09 17:27:27,pose_head,0.0043
0,2025-05-09 17:27:27,forward_total,0.0720
0,2025-05-09 17:27:27,get_scale_map,0.0036
0,2025-05-09 17:27:27,forward_encoder,0.0313
0,2025-05-09 17:27:27,decoder_forward,0.0322
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,process_smpl,0.0020
0,2025-05-09 17:27:27,pose_head,0.0043
0,2025-05-09 17:27:27,forward_total,0.0717
0,2025-05-09 17:27:27,get_scale_map,0.0036
0,2025-05-09 17:27:27,forward_encoder,0.0314
0,2025-05-09 17:27:27,decoder_forward,0.0309
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,process_smpl,0.0020
0,2025-05-09 17:27:27,pose_head,0.0042
0,2025-05-09 17:27:27,forward_total,0.0704
0,2025-05-09 17:27:27,get_scale_map,0.0020
0,2025-05-09 17:27:27,forward_encoder,0.0319
0,2025-05-09 17:27:27,decoder_forward,0.0304
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,pose_head,0.0004
0,2025-05-09 17:27:27,process_smpl,0.0020
0,2025-05-09 17:27:27,pose_head,0.0043
0,2025-05-09 17:27:27,forward_total,0.0707
0,2025-05-09 17:27:28,get_scale_map,0.0020
0,2025-05-09 17:27:28,forward_encoder,0.0313
0,2025-05-09 17:27:28,decoder_forward,0.0303
0,2025-05-09 17:27:28,pose_head,0.0004
0,2025-05-09 17:27:28,pose_head,0.0004
0,2025-05-09 17:27:28,pose_head,0.0004
0,2025-05-09 17:27:28,pose_head,0.0004
0,2025-05-09 17:27:28,pose_head,0.0004
0,2025-05-09 17:27:28,process_smpl,0.0020
0,2025-05-09 17:27:28,pose_head,0.0043
0,2025-05-09 17:27:28,forward_total,0.0698
0,2025-05-09 17:27:28,get_scale_map,0.0020
0,2025-05-09 17:27:28,forward_encoder,0.0318
0,2025-05-09 17:27:28,decoder_forward,0.0307
0,2025-05-09 17:27:28,pose_head,0.0004
0,2025-05-09 17:27:28,pose_head,0.0004
0,2025-05-09 17:27:28,pose_head,0.0004
0,2025-05-09 17:27:28,pose_head,0.0004
0,2025-05-09 17:27:28,pose_head,0.0004
0,2025-05-09 17:27:28,process_smpl,0.0020
0,2025-05-09 17:27:28,pose_head,0.0042
0,2025-05-09 17:27:28,forward_total,0.0705
0,2025-05-09 17:27:28,get_scale_map,0.0020
0,2025-05-09 17:27:28,forward_encoder,0.0317
0,2025-05-09 17:27:28,decoder_forward,0.0325
0,2025-05-09 17:27:28,pose_head,0.0004
0,2025-05-09 17:27:28,pose_head,0.0004
0,2025-05-09 17:27:28,pose_head,0.0004
0,2025-05-09 17:27:28,pose_head,0.0004
0,2025-05-09 17:27:28,pose_head,0.0004
0,2025-05-09 17:27:28,process_smpl,0.0021
0,2025-05-09 17:27:28,pose_head,0.0042
0,2025-05-09 17:27:28,forward_total,0.0719
0,2025-05-09 17:27:28,get_scale_map,0.0019
0,2025-05-09 17:27:28,forward_encoder,0.0315
0,2025-05-09 17:27:28,decoder_forward,0.0297
0,2025-05-09 17:27:28,pose_head,0.0004
0,2025-05-09 17:27:28,pose_head,0.0004
0,2025-05-09 17:27:28,pose_head,0.0004
0,2025-05-09 17:27:28,pose_head,0.0004
0,2025-05-09 17:27:28,pose_head,0.0004
0,2025-05-09 17:27:28,process_smpl,0.0020
0,2025-05-09 17:27:28,pose_head,0.0042
0,2025-05-09 17:27:28,forward_total,0.0688
0,2025-05-09 17:27:28,get_scale_map,0.0020
0,2025-05-09 17:27:28,forward_encoder,0.0316
0,2025-05-09 17:27:28,decoder_forward,0.0300
0,2025-05-09 17:27:28,pose_head,0.0003
0,2025-05-09 17:27:28,pose_head,0.0003
0,2025-05-09 17:27:28,pose_head,0.0003
0,2025-05-09 17:27:28,pose_head,0.0003
0,2025-05-09 17:27:28,pose_head,0.0003
0,2025-05-09 17:27:28,process_smpl,0.0017
0,2025-05-09 17:27:28,pose_head,0.0036
0,2025-05-09 17:27:28,forward_total,0.0684
0,2025-05-09 17:27:28,get_scale_map,0.0017
0,2025-05-09 17:27:28,forward_encoder,0.0305
0,2025-05-09 17:27:28,decoder_forward,0.0295
0,2025-05-09 17:27:28,pose_head,0.0003
0,2025-05-09 17:27:28,pose_head,0.0003
0,2025-05-09 17:27:28,pose_head,0.0003
0,2025-05-09 17:27:28,pose_head,0.0003
0,2025-05-09 17:27:28,pose_head,0.0003
0,2025-05-09 17:27:28,process_smpl,0.0018
0,2025-05-09 17:27:28,pose_head,0.0037
0,2025-05-09 17:27:28,forward_total,0.0667
0,2025-05-09 17:27:28,get_scale_map,0.0017
0,2025-05-09 17:27:28,forward_encoder,0.0308
0,2025-05-09 17:27:28,decoder_forward,0.0303
0,2025-05-09 17:27:28,pose_head,0.0003
0,2025-05-09 17:27:28,pose_head,0.0003
0,2025-05-09 17:27:28,pose_head,0.0003
0,2025-05-09 17:27:28,pose_head,0.0003
0,2025-05-09 17:27:28,pose_head,0.0003
0,2025-05-09 17:27:28,process_smpl,0.0017
0,2025-05-09 17:27:28,pose_head,0.0036
0,2025-05-09 17:27:28,forward_total,0.0674
0,2025-05-09 17:27:28,get_scale_map,0.0017
0,2025-05-09 17:27:28,forward_encoder,0.0307
0,2025-05-09 17:27:28,decoder_forward,0.0313
0,2025-05-09 17:27:28,pose_head,0.0003
0,2025-05-09 17:27:28,pose_head,0.0003
0,2025-05-09 17:27:28,pose_head,0.0003
0,2025-05-09 17:27:28,pose_head,0.0003
0,2025-05-09 17:27:28,pose_head,0.0003
0,2025-05-09 17:27:28,process_smpl,0.0018
0,2025-05-09 17:27:28,pose_head,0.0036
0,2025-05-09 17:27:28,forward_total,0.0683
0,2025-05-09 17:27:28,get_scale_map,0.0017
0,2025-05-09 17:27:28,forward_encoder,0.0306
0,2025-05-09 17:27:28,decoder_forward,0.0304
0,2025-05-09 17:27:28,pose_head,0.0003
0,2025-05-09 17:27:28,pose_head,0.0003
0,2025-05-09 17:27:28,pose_head,0.0003
0,2025-05-09 17:27:28,pose_head,0.0003
0,2025-05-09 17:27:28,pose_head,0.0003
0,2025-05-09 17:27:28,process_smpl,0.0018
0,2025-05-09 17:27:28,pose_head,0.0037
0,2025-05-09 17:27:28,forward_total,0.0673
0,2025-05-09 17:27:29,get_scale_map,0.0021
0,2025-05-09 17:27:29,forward_encoder,0.0316
0,2025-05-09 17:27:29,decoder_forward,0.0313
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,process_smpl,0.0020
0,2025-05-09 17:27:29,pose_head,0.0042
0,2025-05-09 17:27:29,forward_total,0.0703
0,2025-05-09 17:27:29,get_scale_map,0.0022
0,2025-05-09 17:27:29,forward_encoder,0.0317
0,2025-05-09 17:27:29,decoder_forward,0.0309
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,process_smpl,0.0020
0,2025-05-09 17:27:29,pose_head,0.0043
0,2025-05-09 17:27:29,forward_total,0.0707
0,2025-05-09 17:27:29,get_scale_map,0.0036
0,2025-05-09 17:27:29,forward_encoder,0.0319
0,2025-05-09 17:27:29,decoder_forward,0.0310
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,process_smpl,0.0020
0,2025-05-09 17:27:29,pose_head,0.0043
0,2025-05-09 17:27:29,forward_total,0.0710
0,2025-05-09 17:27:29,get_scale_map,0.0021
0,2025-05-09 17:27:29,forward_encoder,0.0317
0,2025-05-09 17:27:29,decoder_forward,0.0317
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,process_smpl,0.0020
0,2025-05-09 17:27:29,pose_head,0.0042
0,2025-05-09 17:27:29,forward_total,0.0714
0,2025-05-09 17:27:29,get_scale_map,0.0022
0,2025-05-09 17:27:29,forward_encoder,0.0318
0,2025-05-09 17:27:29,decoder_forward,0.0325
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,process_smpl,0.0021
0,2025-05-09 17:27:29,pose_head,0.0043
0,2025-05-09 17:27:29,forward_total,0.0727
0,2025-05-09 17:27:29,get_scale_map,0.0021
0,2025-05-09 17:27:29,forward_encoder,0.0315
0,2025-05-09 17:27:29,decoder_forward,0.0312
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,process_smpl,0.0021
0,2025-05-09 17:27:29,pose_head,0.0043
0,2025-05-09 17:27:29,forward_total,0.0710
0,2025-05-09 17:27:29,get_scale_map,0.0023
0,2025-05-09 17:27:29,forward_encoder,0.0316
0,2025-05-09 17:27:29,decoder_forward,0.0301
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,process_smpl,0.0020
0,2025-05-09 17:27:29,pose_head,0.0043
0,2025-05-09 17:27:29,forward_total,0.0699
0,2025-05-09 17:27:29,get_scale_map,0.0022
0,2025-05-09 17:27:29,forward_encoder,0.0316
0,2025-05-09 17:27:29,decoder_forward,0.0315
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,pose_head,0.0004
0,2025-05-09 17:27:29,process_smpl,0.0020
0,2025-05-09 17:27:29,pose_head,0.0042
0,2025-05-09 17:27:29,forward_total,0.0711
0,2025-05-09 17:27:29,get_scale_map,0.0028
0,2025-05-09 17:27:29,forward_encoder,0.0314
0,2025-05-09 17:27:30,decoder_forward,0.0319
0,2025-05-09 17:27:30,pose_head,0.0004
0,2025-05-09 17:27:30,pose_head,0.0004
0,2025-05-09 17:27:30,pose_head,0.0004
0,2025-05-09 17:27:30,pose_head,0.0004
0,2025-05-09 17:27:30,pose_head,0.0004
0,2025-05-09 17:27:30,process_smpl,0.0020
0,2025-05-09 17:27:30,pose_head,0.0043
0,2025-05-09 17:27:30,forward_total,0.0716
0,2025-05-09 17:27:30,get_scale_map,0.0021
0,2025-05-09 17:27:30,forward_encoder,0.0315
0,2025-05-09 17:27:30,decoder_forward,0.0307
0,2025-05-09 17:27:30,pose_head,0.0004
0,2025-05-09 17:27:30,pose_head,0.0004
0,2025-05-09 17:27:30,pose_head,0.0004
0,2025-05-09 17:27:30,pose_head,0.0004
0,2025-05-09 17:27:30,pose_head,0.0004
0,2025-05-09 17:27:30,process_smpl,0.0020
0,2025-05-09 17:27:30,pose_head,0.0044
0,2025-05-09 17:27:30,forward_total,0.0707
0,2025-05-09 17:27:30,get_scale_map,0.0020
0,2025-05-09 17:27:30,forward_encoder,0.0315
0,2025-05-09 17:27:30,decoder_forward,0.0310
0,2025-05-09 17:27:30,pose_head,0.0004
0,2025-05-09 17:27:30,pose_head,0.0004
0,2025-05-09 17:27:30,pose_head,0.0004
0,2025-05-09 17:27:30,pose_head,0.0004
0,2025-05-09 17:27:30,pose_head,0.0004
0,2025-05-09 17:27:30,process_smpl,0.0021
0,2025-05-09 17:27:30,pose_head,0.0043
0,2025-05-09 17:27:30,forward_total,0.0706
0,2025-05-09 17:27:30,get_scale_map,0.0019
0,2025-05-09 17:27:30,forward_encoder,0.0315
0,2025-05-09 17:27:30,decoder_forward,0.0319
0,2025-05-09 17:27:30,pose_head,0.0004
0,2025-05-09 17:27:30,pose_head,0.0004
0,2025-05-09 17:27:30,pose_head,0.0004
0,2025-05-09 17:27:30,pose_head,0.0004
0,2025-05-09 17:27:30,pose_head,0.0004
0,2025-05-09 17:27:30,process_smpl,0.0020
0,2025-05-09 17:27:30,pose_head,0.0042
0,2025-05-09 17:27:30,forward_total,0.0710
0,2025-05-09 17:27:30,get_scale_map,0.0020
0,2025-05-09 17:27:30,forward_encoder,0.0315
0,2025-05-09 17:27:30,decoder_forward,0.0301
0,2025-05-09 17:27:30,pose_head,0.0004
0,2025-05-09 17:27:30,pose_head,0.0004
0,2025-05-09 17:27:30,pose_head,0.0004
0,2025-05-09 17:27:30,pose_head,0.0004
0,2025-05-09 17:27:30,pose_head,0.0004
0,2025-05-09 17:27:30,process_smpl,0.0020
0,2025-05-09 17:27:30,pose_head,0.0042
0,2025-05-09 17:27:30,forward_total,0.0692
0,2025-05-09 17:27:30,get_scale_map,0.0020
0,2025-05-09 17:27:30,forward_encoder,0.0306
0,2025-05-09 17:27:30,decoder_forward,0.0305
0,2025-05-09 17:27:30,pose_head,0.0003
0,2025-05-09 17:27:30,pose_head,0.0004
0,2025-05-09 17:27:30,pose_head,0.0003
